ID,Room,Floor,d8:c7:c8:42:7f:d0,d8:c7:c8:42:7f:d1,d8:c7:c8:42:7f:d2,d8:c7:c8:42:80:c1,d8:c7:c8:42:80:d1,d8:c7:c8:42:80:d2,d8:c7:c8:42:80:c0,d8:c7:c8:42:80:d0,d8:c7:c8:42:80:c2,6c:f3:7f:5e:2e:02,6c:f3:7f:5e:2e:01,d8:c7:c8:42:7f:c1,d8:c7:c8:42:7f:c0,d8:c7:c8:42:7f:c2,6c:f3:7f:5e:2e:12,6c:f3:7f:5e:2e:11,6c:f3:7f:5e:2e:10,9c:1c:12:bc:f3:b0,9c:1c:12:bc:f3:b2,9c:1c:12:bc:f3:a0,9c:1c:12:bc:f3:a1,7c:57:3c:2f:15:31,7c:57:3c:2f:15:21,9c:1c:12:bc:f3:a2,9c:1c:12:bc:f3:b1,7c:57:3c:2f:15:22,7c:57:3c:2f:15:20,7c:57:3c:2f:15:32,7c:57:3c:2f:15:30,d8:c7:c8:42:7d:72,d8:c7:c8:42:7d:60,d8:c7:c8:42:7d:71,d8:c7:c8:42:7d:70,6c:f3:7f:5e:2e:00,00:30:44:2e:f1:ff,d8:c7:c8:42:7d:62,d8:c7:c8:42:7d:61,d8:c7:c8:34:40:40,70:3a:0e:23:ac:42,d8:c7:c8:34:3e:32,6c:f3:7f:5e:38:b1,9c:1c:12:e2:8c:a1,d8:c7:c8:34:3e:30,d8:c7:c8:34:40:51,9c:1c:12:e2:8c:a2,d8:8f:76:7c:07:61,d8:c7:c8:34:40:52,70:3a:0e:23:ac:51,d8:c7:c8:34:43:71,9c:1c:12:e2:8c:a0,6c:f3:7f:5e:38:a1,6c:f3:7f:5e:38:b0,d8:c7:c8:34:3e:31,70:3a:0e:23:ac:41,9c:1c:12:e2:8c:b0,d8:c7:c8:34:43:70,d8:8f:76:7c:07:60,86:2a:fd:a1:bc:f1,d8:c7:c8:34:40:50,70:3a:0e:23:ac:50,70:3a:0e:23:ac:52,d8:c7:c8:34:40:41,6c:f3:7f:5e:38:b2,9c:1c:12:e2:8c:b1,d8:c7:c8:34:40:42,70:3a:0e:23:ac:40,9c:1c:12:e2:8c:b2,d8:c7:c8:34:43:72,ae:d1:b8:6e:f8:0b,6c:f3:7f:5e:11:d2
3091,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3092,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3093,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3094,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3095,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3096,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3097,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3098,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3099,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3100,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3101,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3102,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3103,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3104,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3105,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3106,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3107,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3108,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3109,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3110,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3111,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3112,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3113,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3114,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3115,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3116,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3117,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3118,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3119,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3120,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3121,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3122,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3123,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3124,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3125,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3126,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3127,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3128,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3129,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3130,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3131,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3132,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3133,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3134,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3135,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3136,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3137,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3138,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3139,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3140,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3141,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3142,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3143,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3144,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3145,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3146,505,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3147,506,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3148,506,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
3149,506,5,-85,-85,-85,-54,-52,-52,-54,-52,-54,-84,-85,-84,-84,-84,-120,-120,-120,-69,-69,-52,-65,-71,-79,-65,-69,-79,-79,-71,-71,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
